Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646784000,21432,15677,398,568,118,0
AP,1646784000,17838,13973,121,379,143,0
EA,1646784000,0,0,0,0,0,0
EF,1646784000,36249,35184,445,316,380,0
EIC,1646784000,22031,14989,306,552,201,0
G,1646784000,19683,16550,329,529,216,1
GRZ,1646784000,20419,17516,332,183,91,0
GTH,1646784000,28867,25504,316,361,137,0
HBN,1646784000,17666,14595,384,210,147,0
IK,1646784000,24603,22005,407,263,214,0
J,1646784000,20436,15691,131,492,1583,0
KYF,1646784000,14151,12144,220,306,97,0
NDH,1646784000,14739,10267,96,368,128,0
SHK,1646784000,20546,14338,198,615,139,0
SHL,1646784000,7312,6360,168,99,60,0
SLF,1646784000,25149,20450,484,377,152,1
SM,1646784000,31385,27272,615,508,196,0
SOK,1646784000,20638,16388,296,272,139,1
SOM,1646784000,15621,13326,211,334,162,0
SON,1646784000,13809,11343,269,70,87,0
UH,1646784000,21913,18445,387,342,240,0
WAK,1646784000,33318,27613,422,773,341,0
WE,1646784000,12379,8913,134,207,108,0
TH,1646784000,460184,378543,6669,8124,5079,3
