Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671580800,39852,38585,507,63,31,1
AP,1671580800,32267,31856,147,13,11,0
EA,1671580800,0,0,0,0,0,0
EF,1671580800,79411,78153,591,60,18,0
EIC,1671580800,46289,45643,374,35,13,0
G,1671580800,36368,35684,395,53,16,1
GRZ,1671580800,39073,38388,431,20,17,0
GTH,1671580800,52231,51599,374,59,21,2
HBN,1671580800,28012,27398,443,17,9,0
IK,1671580800,47911,47198,447,33,42,0
J,1671580800,46357,45493,174,46,10,0
KYF,1671580800,26590,26100,263,12,16,2
NDH,1671580800,28569,28120,110,29,18,0
SHK,1671580800,37184,36408,247,25,23,2
SHL,1671580800,12754,12485,203,4,8,2
SLF,1671580800,41582,40823,588,30,20,0
SM,1671580800,56092,55038,741,33,30,0
SOK,1671580800,34180,33541,346,16,17,0
SOM,1671580800,27359,26954,261,25,18,1
SON,1671580800,24322,23775,302,13,7,0
UH,1671580800,43499,42903,425,14,16,0
WAK,1671580800,63647,62820,466,34,23,0
WE,1671580800,27178,26880,187,9,9,0
TH,1671580800,870727,855844,8022,643,393,11
