Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643500800,14716,13416,388,13,71,0
AP,1643500800,11881,10818,118,41,56,0
EA,1643500800,0,0,0,0,0,0
EF,1643500800,26970,25474,415,0,53,0
EIC,1643500800,12585,11438,301,83,48,0
G,1643500800,13035,12243,321,0,26,0
GRZ,1643500800,16808,15355,300,100,78,0
GTH,1643500800,22035,20472,314,44,24,0
HBN,1643500800,13138,12100,373,0,102,0
IK,1643500800,17706,16356,397,0,49,0
J,1643500800,12538,10702,123,50,41,0
KYF,1643500800,9965,9314,213,24,39,0
NDH,1643500800,8254,7643,93,5,41,0
SHK,1643500800,12852,11782,189,17,25,0
SHL,1643500800,5175,4691,164,10,3,0
SLF,1643500800,17466,16409,460,20,51,0
SM,1643500800,22645,21227,550,0,45,0
SOK,1643500800,15104,14160,286,24,35,0
SOM,1643500800,10521,9643,205,0,83,0
SON,1643500800,10571,9856,267,22,9,0
UH,1643500800,15451,14153,372,91,42,0
WAK,1643500800,22880,20675,414,58,81,0
WE,1643500800,7838,6911,131,0,36,0
TH,1643500800,320134,294838,6394,602,1038,0
