Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1631318400,7117,6726,293,6,1,0
AP,1631318400,4228,4070,78,5,0,0
EA,1631318400,1979,1900,78,0,0,0
EF,1631318400,9032,8575,273,0,17,0
EIC,1631318400,6368,6070,250,7,10,0
G,1631318400,5889,5609,205,0,1,0
GRZ,1631318400,7961,7674,240,6,0,0
GTH,1631318400,8873,8581,206,0,4,0
HBN,1631318400,5541,5229,250,0,5,0
IK,1631318400,6674,6377,218,10,7,0
J,1631318400,4506,4300,84,7,1,0
KYF,1631318400,3734,3563,145,0,2,0
NDH,1631318400,3017,2914,70,0,3,0
SHK,1631318400,4841,4648,131,2,5,0
SHL,1631318400,2234,2087,113,2,0,0
SLF,1631318400,6879,6547,289,3,3,0
SM,1631318400,10205,9775,372,6,4,0
SOK,1631318400,6565,6332,185,0,0,0
SOM,1631318400,4249,4050,136,0,2,0
SON,1631318400,4397,4113,164,7,0,0
UH,1631318400,6495,6174,264,7,0,0
WAK,1631318400,8570,8184,250,18,3,0
WE,1631318400,2700,2527,104,6,0,0
TH,1631318400,132054,126025,4398,92,68,0
