Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643846400,15149,13614,388,127,49,0
AP,1643846400,12355,11063,119,159,39,0
EA,1643846400,0,0,0,0,0,0
EF,1643846400,28066,26127,425,341,13,-1
EIC,1643846400,13176,11677,301,202,52,0
G,1643846400,13507,12384,322,136,34,1
GRZ,1643846400,17124,15658,301,106,68,0
GTH,1643846400,22439,20640,315,156,48,0
HBN,1643846400,13519,12281,379,129,25,0
IK,1643846400,18264,16514,399,143,39,0
J,1643846400,13172,10988,123,188,37,0
KYF,1643846400,10229,9441,216,68,26,0
NDH,1643846400,8655,7811,93,101,50,0
SHK,1643846400,13441,11916,193,202,25,2
SHL,1643846400,5406,4756,164,60,7,0
SLF,1643846400,17743,16619,461,83,40,0
SM,1643846400,23291,21490,556,213,54,1
SOK,1643846400,15524,14252,286,101,11,0
SOM,1643846400,10904,9806,206,104,22,0
SON,1643846400,10836,9910,267,69,12,0
UH,1643846400,15825,14332,376,79,43,0
WAK,1643846400,23753,21123,414,261,102,0
WE,1643846400,8243,7015,131,79,21,0
TH,1643846400,330621,299417,6435,3107,817,3
