Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1608681600,2380,1154,42,10,20,0
AP,1608681600,905,704,8,29,22,0
EA,1608681600,376,211,7,19,14,0
EF,1608681600,2550,1969,56,123,42,3
EIC,1608681600,1884,1173,52,120,29,1
G,1608681600,1877,1110,67,73,36,5
GRZ,1608681600,2146,1643,64,61,33,0
GTH,1608681600,1687,1158,56,95,43,1
HBN,1608681600,2069,1262,48,48,92,7
IK,1608681600,1726,1148,34,69,40,1
J,1608681600,1533,1059,16,77,20,0
KYF,1608681600,1032,735,22,30,37,0
NDH,1608681600,731,535,14,36,16,2
SHK,1608681600,1274,825,22,69,28,0
SHL,1608681600,589,347,13,16,15,1
SLF,1608681600,2028,1159,46,91,43,2
SM,1608681600,2289,1661,51,27,56,2
SOK,1608681600,1787,1255,21,73,70,1
SOM,1608681600,1023,765,21,31,23,0
SON,1608681600,1667,1188,61,37,31,0
UH,1608681600,2134,1300,43,96,58,3
WAK,1608681600,1772,1007,17,89,60,1
WE,1608681600,809,579,10,30,17,4
TH,1608681600,36268,23947,791,1349,845,34
