Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618531200,6052,4967,248,39,13,0
AP,1618531200,3367,2950,55,35,10,0
EA,1618531200,1556,1351,60,6,7,1
EF,1618531200,7141,6356,238,76,12,4
EIC,1618531200,5496,4962,211,32,23,0
G,1618531200,4784,4141,156,46,35,3
GRZ,1618531200,6757,4875,165,50,91,5
GTH,1618531200,6733,5934,187,63,42,4
HBN,1618531200,4459,4084,222,21,8,0
IK,1618531200,5224,4511,186,55,42,3
J,1618531200,3653,3320,65,36,38,1
KYF,1618531200,3028,2684,123,27,13,2
NDH,1618531200,2154,1941,54,24,15,1
SHK,1618531200,3928,3546,90,16,29,0
SHL,1618531200,1867,1592,101,27,4,0
SLF,1618531200,5642,5030,249,21,36,1
SM,1618531200,8686,7773,318,45,38,2
SOK,1618531200,5382,4847,137,97,40,4
SOM,1618531200,3308,2907,108,31,21,1
SON,1618531200,3351,2806,149,21,9,0
UH,1618531200,5511,5046,221,12,20,0
WAK,1618531200,6818,5701,202,64,36,2
WE,1618531200,2160,1962,96,13,10,0
TH,1618531200,107057,93286,3641,857,592,34
