Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1619568000,6364,5373,252,19,25,0
AP,1619568000,3681,3294,63,34,32,0
EA,1619568000,1696,1493,61,15,9,0
EF,1619568000,7740,6931,238,83,30,0
EIC,1619568000,5753,5276,221,29,30,0
G,1619568000,5182,4619,178,41,54,1
GRZ,1619568000,7251,5754,181,31,89,0
GTH,1619568000,7379,6673,190,61,79,0
HBN,1619568000,4679,4228,223,33,10,0
IK,1619568000,5768,5082,197,81,37,1
J,1619568000,3944,3615,67,34,19,0
KYF,1619568000,3256,2920,128,38,21,2
NDH,1619568000,2367,2101,56,31,22,0
SHK,1619568000,4239,3823,97,44,32,0
SHL,1619568000,2005,1747,102,17,21,1
SLF,1619568000,6082,5375,256,57,41,1
SM,1619568000,9186,8356,331,59,29,3
SOK,1619568000,5798,5252,145,25,26,1
SOM,1619568000,3641,3231,114,23,25,1
SON,1619568000,3626,2922,151,25,18,-1
UH,1619568000,5719,5290,229,19,10,0
WAK,1619568000,7457,6508,213,74,68,4
WE,1619568000,2357,2094,97,15,20,0
TH,1619568000,115170,101957,3790,888,747,14
