Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616284800,5229,4495,217,24,17,0
AP,1616284800,2677,2490,51,12,13,0
EA,1616284800,1228,1009,56,14,9,0
EF,1616284800,5845,5302,222,0,55,0
EIC,1616284800,4704,4247,166,7,22,2
G,1616284800,3615,3116,121,0,20,0
GRZ,1616284800,4959,3755,126,51,17,0
GTH,1616284800,5200,4541,171,40,38,0
HBN,1616284800,4116,3732,199,0,14,0
IK,1616284800,3967,3485,159,22,26,0
J,1616284800,3117,2918,61,0,3,0
KYF,1616284800,2515,2235,110,8,18,0
NDH,1616284800,1842,1698,48,3,10,0
SHK,1616284800,3219,2912,83,7,11,0
SHL,1616284800,1549,1327,92,1,7,0
SLF,1616284800,4815,4382,228,0,27,0
SM,1616284800,7133,6203,272,3,43,0
SOK,1616284800,4386,3746,105,44,26,2
SOM,1616284800,2591,2269,99,12,12,0
SON,1616284800,2882,2636,145,0,3,0
UH,1616284800,5052,4640,210,0,28,0
WAK,1616284800,5084,4219,165,64,53,0
WE,1616284800,1873,1732,93,0,4,0
TH,1616284800,87598,77089,3199,312,476,4
