Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1644451200,15990,13783,388,204,34,0
AP,1644451200,13262,11412,119,204,56,0
EA,1644451200,0,0,0,0,0,0
EF,1644451200,29802,27280,435,441,440,10
EIC,1644451200,14449,12061,302,272,38,1
G,1644451200,14540,12731,324,204,60,0
GRZ,1644451200,17692,15998,301,61,7,0
GTH,1644451200,23563,20899,315,203,61,0
HBN,1644451200,14204,12475,382,221,39,0
IK,1644451200,19304,17495,400,219,126,0
J,1644451200,14184,11448,127,160,65,0
KYF,1644451200,10781,9721,216,130,45,0
NDH,1644451200,9401,8169,93,166,71,0
SHK,1644451200,14411,12109,195,186,37,2
SHL,1644451200,5786,4844,164,47,16,0
SLF,1644451200,18506,17006,474,183,78,1
SM,1644451200,24572,22080,566,352,119,4
SOK,1644451200,16351,14335,287,184,14,0
SOM,1644451200,11562,9975,210,97,34,0
SON,1644451200,11378,10003,267,152,11,0
UH,1644451200,16798,14952,380,258,80,2
WAK,1644451200,25420,21983,417,292,166,0
WE,1644451200,8897,7186,133,140,25,0
TH,1644451200,350853,307945,6495,4376,1622,20
