Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1628035200,6939,6614,293,11,-3,0
AP,1628035200,4121,4042,77,0,0,0
EA,1628035200,1962,1883,78,1,0,0
EF,1628035200,8664,8369,273,2,3,0
EIC,1628035200,6273,6000,250,2,1,0
G,1628035200,5733,5512,204,5,2,0
GRZ,1628035200,7885,7610,238,0,1,0
GTH,1628035200,8707,8488,205,1,0,0
HBN,1628035200,5423,5167,249,0,1,0
IK,1628035200,6525,6301,218,2,0,0
J,1628035200,4346,4255,84,1,-3,0
KYF,1628035200,3687,3539,145,2,0,0
NDH,1628035200,2943,2872,70,0,0,0
SHK,1628035200,4767,4623,127,1,3,0
SHL,1628035200,2184,2069,113,0,0,0
SLF,1628035200,6790,6498,288,2,1,0
SM,1628035200,10062,9667,371,5,2,0
SOK,1628035200,6508,6318,183,0,-1,0
SOM,1628035200,4170,4032,136,0,2,0
SON,1628035200,4261,4093,163,3,3,0
UH,1628035200,6429,6163,264,0,0,0
WAK,1628035200,8324,8064,250,4,2,0
WE,1628035200,2625,2517,103,0,0,0
TH,1628035200,129328,124696,4382,42,14,0
