Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1676505600,40308,39631,530,17,7,0
AP,1676505600,32531,32304,150,3,1,0
EA,1676505600,0,0,0,0,0,0
EF,1676505600,80428,79629,622,25,0,0
EIC,1676505600,46961,46440,384,9,8,0
G,1676505600,36754,36297,409,6,0,0
GRZ,1676505600,39373,38872,445,0,0,0
GTH,1676505600,52868,52373,381,0,19,0
HBN,1676505600,28180,27694,443,0,2,0
IK,1676505600,48414,47863,457,12,7,0
J,1676505600,47083,46633,183,0,0,0
KYF,1676505600,26868,26532,274,2,0,0
NDH,1676505600,29035,28826,111,12,3,0
SHK,1676505600,37659,37249,258,7,10,0
SHL,1676505600,12846,12624,210,0,0,0
SLF,1676505600,41924,41264,597,0,3,0
SM,1676505600,56747,55853,762,0,12,0
SOK,1676505600,34385,33980,353,0,1,0
SOM,1676505600,27654,27337,269,10,6,0
SON,1676505600,24562,24154,305,7,3,0
UH,1676505600,43869,43381,451,6,3,0
WAK,1676505600,64469,63752,469,13,10,0
WE,1676505600,27417,27170,196,8,0,0
TH,1676505600,880335,869858,8259,-80266,-79531,-622
