Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1673222400,40091,39170,519,19,60,0
AP,1673222400,32404,32032,149,16,20,0
EA,1673222400,0,0,0,0,0,0
EF,1673222400,79885,79025,606,41,-2,2
EIC,1673222400,46600,45982,379,35,6,0
G,1673222400,36602,36066,407,16,62,0
GRZ,1673222400,39245,38637,441,12,12,1
GTH,1673222400,52533,51952,378,25,10,1
HBN,1673222400,28108,27513,443,4,7,0
IK,1673222400,48165,47542,451,10,6,0
J,1673222400,46689,46009,174,1,42,0
KYF,1673222400,26726,26265,267,16,17,0
NDH,1673222400,28804,28389,110,0,17,0
SHK,1673222400,37425,36814,256,15,22,0
SHL,1673222400,12820,12566,208,5,4,0
SLF,1673222400,41739,41024,589,23,13,0
SM,1673222400,56370,55437,750,27,25,0
SOK,1673222400,34297,33787,347,17,15,0
SOM,1673222400,27506,27142,264,0,11,0
SON,1673222400,24419,23945,302,3,9,0
UH,1673222400,43692,43143,448,24,23,0
WAK,1673222400,64027,63242,467,64,45,0
WE,1673222400,27298,27008,190,4,2,0
TH,1673222400,875445,862690,8145,377,426,4
