Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1647388800,23923,16667,405,497,176,0
AP,1647388800,19790,15004,120,599,195,0
EA,1647388800,0,0,0,0,0,0
EF,1647388800,38235,37051,445,262,200,0
EIC,1647388800,25463,16325,307,655,335,1
G,1647388800,21813,17830,331,522,215,0
GRZ,1647388800,21659,18210,332,350,78,0
GTH,1647388800,31712,26941,319,368,304,0
HBN,1647388800,18810,15449,385,214,118,0
IK,1647388800,26300,23577,410,510,253,2
J,1647388800,23209,16888,131,604,146,0
KYF,1647388800,16116,12800,228,366,93,2
NDH,1647388800,17324,10933,97,285,181,0
SHK,1647388800,22664,15767,203,515,242,1
SHL,1647388800,7516,6696,168,116,79,0
SLF,1647388800,28159,22201,487,795,366,0
SM,1647388800,33859,29235,617,457,306,1
SOK,1647388800,22407,17456,298,237,197,0
SOM,1647388800,17297,14146,211,405,169,0
SON,1647388800,14998,11865,272,169,96,0
UH,1647388800,24239,19841,391,482,271,2
WAK,1647388800,36422,29496,423,477,408,1
WE,1647388800,14191,9635,135,222,136,0
TH,1647388800,506106,404013,6715,9107,4564,10
