Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1636502400,8722,7274,310,87,19,0
AP,1636502400,5333,4758,83,100,45,0
EA,1636502400,0,0,0,0,0,0
EF,1636502400,12841,10832,290,193,37,0
EIC,1636502400,7912,7055,253,124,56,0
G,1636502400,7297,6454,222,107,26,4
GRZ,1636502400,9558,8198,245,73,31,0
GTH,1636502400,11860,10674,211,142,93,0
HBN,1636502400,6742,5845,264,138,21,3
IK,1636502400,8717,7717,238,96,86,1
J,1636502400,5801,4900,86,43,34,-1
KYF,1636502400,5137,4488,150,88,17,0
NDH,1636502400,3698,3330,71,38,27,0
SHK,1636502400,6174,5204,150,106,27,0
SHL,1636502400,2689,2356,118,43,9,1
SLF,1636502400,8201,7390,315,77,43,2
SM,1636502400,12720,11297,403,157,75,7
SOK,1636502400,7862,6719,194,139,23,0
SOM,1636502400,5161,4466,143,49,15,0
SON,1636502400,5629,4385,171,126,22,1
UH,1636502400,8564,7064,277,147,14,0
WAK,1636502400,13071,11412,334,134,48,0
WE,1636502400,3796,2937,111,43,29,0
TH,1636502400,167485,144755,4639,2250,797,18
