Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1664323200,35990,34551,485,90,27,0
AP,1664323200,30138,29414,136,71,15,0
EA,1664323200,0,0,0,0,0,0
EF,1664323200,72844,71230,554,147,12,0
EIC,1664323200,43157,42242,359,90,36,0
G,1664323200,33157,32291,375,90,42,0
GRZ,1664323200,36540,35715,386,0,10,0
GTH,1664323200,48525,47409,354,139,56,0
HBN,1664323200,26005,25315,425,1,9,0
IK,1664323200,43783,42789,438,86,33,1
J,1664323200,42468,41192,163,110,42,0
KYF,1664323200,24874,24077,249,38,13,0
NDH,1664323200,26564,26016,105,50,22,0
SHK,1664323200,33979,32971,232,71,20,0
SHL,1664323200,11643,11311,189,18,10,0
SLF,1664323200,38994,37865,562,101,40,0
SM,1664323200,50799,49164,697,136,43,0
SOK,1664323200,32139,31411,340,47,6,0
SOM,1664323200,25313,24850,248,24,25,0
SON,1664323200,22543,21681,292,54,16,1
UH,1664323200,40479,39351,422,95,110,2
WAK,1664323200,58443,56980,455,142,67,0
WE,1664323200,24996,24614,172,31,11,0
TH,1664323200,803373,782439,7638,1631,665,4
