Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651190400,30789,28282,427,61,35,1
AP,1651190400,26535,24387,129,23,0,0
EA,1651190400,0,0,0,0,0,0
EF,1651190400,63207,61425,500,100,44,0
EIC,1651190400,35218,31065,330,100,356,0
G,1651190400,28367,27298,352,13,5,0
GRZ,1651190400,30015,25747,352,76,215,0
GTH,1651190400,42415,41103,331,67,40,0
HBN,1651190400,23105,21204,398,37,103,0
IK,1651190400,37381,35838,422,70,79,0
J,1651190400,34373,30691,141,84,3,0
KYF,1651190400,21833,20085,236,33,175,0
NDH,1651190400,23625,22545,101,15,106,0
SHK,1651190400,29527,27581,217,49,264,0
SHL,1651190400,10125,9607,175,10,0,0
SLF,1651190400,35114,33592,523,37,10,0
SM,1651190400,42967,40861,645,84,34,1
SOK,1651190400,29099,27520,316,22,126,0
SOM,1651190400,22796,22128,228,22,13,0
SON,1651190400,19838,17354,284,8,146,0
UH,1651190400,33795,31907,408,99,3,0
WAK,1651190400,49685,47331,441,68,129,0
WE,1651190400,21224,18266,149,65,164,0
TH,1651190400,691033,645817,7105,1143,2050,2
