Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614902400,4867,4308,209,16,14,0
AP,1614902400,2499,2275,49,19,15,0
EA,1614902400,1049,918,48,4,3,0
EF,1614902400,5345,4855,188,33,49,0
EIC,1614902400,4337,3894,146,38,24,0
G,1614902400,3162,2901,119,10,17,0
GRZ,1614902400,3819,3388,121,21,18,0
GTH,1614902400,4534,4133,150,40,18,0
HBN,1614902400,3919,3470,192,8,7,5
IK,1614902400,3540,3201,147,31,9,2
J,1614902400,2949,2767,59,10,5,0
KYF,1614902400,2283,1949,101,19,12,0
NDH,1614902400,1697,1564,44,-1,8,0
SHK,1614902400,2957,2692,78,9,23,0
SHL,1614902400,1361,1192,85,13,7,0
SLF,1614902400,4550,4137,213,13,14,0
SM,1614902400,6280,5580,232,32,59,2
SOK,1614902400,3783,3379,91,37,24,2
SOM,1614902400,2299,2035,89,18,14,0
SON,1614902400,2766,2552,141,4,5,0
UH,1614902400,4764,4274,202,26,30,1
WAK,1614902400,4245,3664,146,60,29,0
WE,1614902400,1784,1642,92,4,6,0
TH,1614902400,78789,70770,2942,464,410,12
