Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674345600,40155,39409,526,0,9,0
AP,1674345600,32447,32166,150,0,1,0
EA,1674345600,0,0,0,0,0,0
EF,1674345600,80040,79312,611,0,42,0
EIC,1674345600,46714,46222,382,0,24,0
G,1674345600,36667,36202,408,0,11,0
GRZ,1674345600,39292,38759,445,0,6,0
GTH,1674345600,52636,52163,378,0,14,0
HBN,1674345600,28135,27611,443,0,1,0
IK,1674345600,48264,47712,455,0,0,0
J,1674345600,46804,46279,176,0,0,0
KYF,1674345600,26806,26347,272,0,1,0
NDH,1674345600,28892,28558,111,0,1,0
SHK,1674345600,37495,37026,256,0,9,0
SHL,1674345600,12825,12609,208,0,4,0
SLF,1674345600,41808,41133,590,0,21,0
SM,1674345600,56478,55635,753,0,21,0
SOK,1674345600,34322,33878,348,0,2,0
SOM,1674345600,27573,27233,266,0,6,0
SON,1674345600,24450,24028,304,0,1,0
UH,1674345600,43795,43263,448,0,23,0
WAK,1674345600,64170,63477,468,0,44,0
WE,1674345600,27328,27098,193,0,3,0
TH,1674345600,877096,866120,8191,0,244,0
