Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1635724800,8174,7080,302,7,16,2
AP,1635724800,4862,4453,81,8,24,1
EA,1635724800,0,0,0,0,0,0
EF,1635724800,11422,10172,282,139,56,0
EIC,1635724800,7331,6660,252,5,36,0
G,1635724800,6768,6189,212,91,24,0
GRZ,1635724800,8968,7988,241,14,39,1
GTH,1635724800,10621,9840,211,87,69,0
HBN,1635724800,6150,5629,257,57,14,0
IK,1635724800,7905,7125,227,62,58,2
J,1635724800,5322,4743,84,26,24,-1
KYF,1635724800,4699,4179,148,17,42,1
NDH,1635724800,3410,3161,71,28,16,0
SHK,1635724800,5658,4997,142,7,15,1
SHL,1635724800,2486,2280,116,0,10,1
SLF,1635724800,7705,7174,306,16,17,3
SM,1635724800,11681,10732,388,82,56,0
SOK,1635724800,7292,6546,189,9,19,0
SOM,1635724800,4814,4343,138,49,11,1
SON,1635724800,4979,4314,167,9,2,0
UH,1635724800,7863,6893,271,37,15,0
WAK,1635724800,12068,10983,329,27,36,0
WE,1635724800,3415,2764,108,19,10,0
TH,1635724800,153593,138245,4522,796,609,12
