Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684886400,40670,40102,543,1,1,0
AP,1684886400,32772,32596,154,0,1,0
EA,1684886400,0,0,0,0,0,0
EF,1684886400,81405,80743,635,2,0,0
EIC,1684886400,47511,47100,394,0,5,0
G,1684886400,37001,36564,417,0,0,0
GRZ,1684886400,39677,39204,456,0,0,0
GTH,1684886400,53218,52822,387,0,2,0
HBN,1684886400,28419,27963,447,0,0,0
IK,1684886400,48804,48329,465,0,0,0
J,1684886400,47587,47352,194,1,4,0
KYF,1684886400,26998,26711,278,1,0,0
NDH,1684886400,29372,29226,115,2,1,0
SHK,1684886400,38169,37900,262,0,2,0
SHL,1684886400,12959,12738,214,0,1,0
SLF,1684886400,42305,41662,610,2,0,0
SM,1684886400,57319,56519,786,1,2,0
SOK,1684886400,34677,34307,356,2,3,0
SOM,1684886400,27850,27568,272,0,5,0
SON,1684886400,24798,24474,312,0,0,0
UH,1684886400,44067,43593,455,0,0,0
WAK,1684886400,65298,64797,472,0,6,0
WE,1684886400,27680,27468,207,0,0,0
TH,1684886400,888556,879738,8431,12,33,0
