Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624579200,6884,6574,291,0,-1,0
AP,1624579200,4128,4046,79,0,-1,1
EA,1624579200,1957,1872,75,0,-1,0
EF,1624579200,8619,8340,273,0,2,1
EIC,1624579200,6216,5966,247,0,0,0
G,1624579200,5701,5483,202,1,2,0
GRZ,1624579200,7844,7600,227,0,1,0
GTH,1624579200,8661,8439,204,1,6,0
HBN,1624579200,5373,5115,242,0,1,0
IK,1624579200,6509,6290,219,0,0,0
J,1624579200,4331,4245,82,-2,-1,0
KYF,1624579200,3682,3532,143,1,4,0
NDH,1624579200,2936,2863,70,1,0,0
SHK,1624579200,4736,4608,125,3,4,0
SHL,1624579200,2176,2062,113,0,0,0
SLF,1624579200,6782,6480,287,0,2,0
SM,1624579200,10002,9622,368,0,1,0
SOK,1624579200,6451,6256,178,3,-1,1
SOM,1624579200,4164,4030,131,0,1,0
SON,1624579200,4252,4076,163,0,2,0
UH,1624579200,6421,6131,259,1,7,0
WAK,1624579200,8298,8018,246,0,2,0
WE,1624579200,2614,2507,103,0,0,0
TH,1624579200,128737,124155,4327,9,30,3
