Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1662854400,35212,34006,483,0,40,0
AP,1662854400,29658,29100,136,0,32,0
EA,1662854400,0,0,0,0,0,0
EF,1662854400,71345,70263,548,0,43,0
EIC,1662854400,42382,41731,358,0,18,0
G,1662854400,32451,31772,372,0,89,0
GRZ,1662854400,36005,35311,383,0,21,0
GTH,1662854400,47362,46712,351,0,65,0
HBN,1662854400,25631,25039,424,0,16,0
IK,1662854400,42788,41907,435,0,40,0
J,1662854400,41612,40481,159,0,83,0
KYF,1662854400,24468,23777,245,0,54,0
NDH,1662854400,26198,25649,105,0,11,0
SHK,1662854400,33314,32600,229,0,27,0
SHL,1662854400,11451,11183,187,0,15,0
SLF,1662854400,38251,37362,561,0,30,0
SM,1662854400,49571,48408,694,0,44,0
SOK,1662854400,31722,31162,339,0,16,0
SOM,1662854400,24976,24612,248,0,16,0
SON,1662854400,22101,21365,290,0,19,0
UH,1662854400,39400,38357,419,0,38,0
WAK,1662854400,57185,56178,453,0,70,0
WE,1662854400,24675,24274,168,0,29,0
TH,1662854400,787758,771249,7587,0,816,0
