Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665273600,36768,34801,489,0,17,0
AP,1665273600,30625,29568,136,0,32,0
EA,1665273600,0,0,0,0,0,0
EF,1665273600,74087,72385,554,0,199,0
EIC,1665273600,43797,42650,360,0,56,0
G,1665273600,33731,32656,375,0,37,0
GRZ,1665273600,37094,35975,395,0,38,0
GTH,1665273600,49314,48110,356,0,155,0
HBN,1665273600,26365,25440,426,0,14,0
IK,1665273600,44613,43389,441,0,72,0
J,1665273600,43321,41609,163,0,69,0
KYF,1665273600,25246,24268,250,0,40,0
NDH,1665273600,26906,26164,105,0,12,0
SHK,1665273600,34718,33203,233,0,25,0
SHL,1665273600,11908,11414,191,0,21,0
SLF,1665273600,39618,38257,565,0,99,0
SM,1665273600,51959,49891,698,0,77,0
SOK,1665273600,32562,31502,342,0,4,0
SOM,1665273600,25560,25021,249,0,50,0
SON,1665273600,22910,21851,293,0,41,0
UH,1665273600,41060,39988,423,0,120,0
WAK,1665273600,59739,57440,455,0,125,0
WE,1665273600,25498,24740,172,0,5,0
TH,1665273600,817399,790322,7671,0,1308,0
