Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1609200000,2745,1225,42,11,56,0
AP,1609200000,1007,816,10,29,23,2
EA,1609200000,522,293,7,25,12,0
EF,1609200000,2814,2292,61,71,72,3
EIC,1609200000,2165,1488,61,105,52,4
G,1609200000,2047,1383,79,18,62,2
GRZ,1609200000,2293,1843,68,32,38,3
GTH,1609200000,1841,1405,64,34,44,1
HBN,1609200000,2241,1605,60,48,49,2
IK,1609200000,1916,1392,44,46,38,1
J,1609200000,1707,1161,17,55,18,0
KYF,1609200000,1089,861,28,23,29,3
NDH,1609200000,812,620,19,30,15,4
SHK,1609200000,1428,958,27,31,30,5
SHL,1609200000,693,438,17,35,18,2
SLF,1609200000,2215,1452,63,96,57,2
SM,1609200000,2650,2047,67,98,84,1
SOK,1609200000,1993,1468,35,37,44,5
SOM,1609200000,1135,878,26,46,34,2
SON,1609200000,1870,1382,70,25,32,3
UH,1609200000,2500,1571,45,47,88,0
WAK,1609200000,2034,1389,22,58,99,1
WE,1609200000,941,686,25,11,13,4
TH,1609200000,40658,28653,957,1011,1007,50
