Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1653955200,31440,30513,468,10,41,0
AP,1653955200,27086,26547,129,32,45,0
EA,1653955200,0,0,0,0,0,0
EF,1653955200,64565,63698,524,19,10,2
EIC,1653955200,36495,35782,336,60,65,0
G,1653955200,28962,28512,355,8,12,0
GRZ,1653955200,33276,32574,370,21,19,0
GTH,1653955200,43339,42827,339,30,15,0
HBN,1653955200,23587,23017,398,6,12,0
IK,1653955200,38328,37730,426,36,36,0
J,1653955200,35700,34588,145,47,114,0
KYF,1653955200,22251,21725,240,10,19,0
NDH,1653955200,23983,23709,101,26,13,0
SHK,1653955200,30063,29506,220,12,32,0
SHL,1653955200,10426,10194,179,6,8,0
SLF,1653955200,35548,34907,541,22,13,0
SM,1653955200,44172,43303,648,38,42,0
SOK,1653955200,29588,29047,331,20,33,0
SOM,1653955200,23140,22828,240,5,12,0
SON,1653955200,20221,19676,285,11,40,0
UH,1653955200,34903,34271,414,30,29,0
WAK,1653955200,51209,50375,445,51,61,0
WE,1653955200,22005,21317,156,46,49,0
TH,1653955200,710287,696646,7290,546,720,2
