Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1617321600,5620,4675,230,13,13,0
AP,1617321600,2993,2679,52,38,16,1
EA,1617321600,1422,1130,56,10,8,0
EF,1617321600,6376,5715,224,0,65,0
EIC,1617321600,5083,4538,191,32,27,1
G,1617321600,4218,3548,135,58,58,0
GRZ,1617321600,5899,4133,137,68,10,0
GTH,1617321600,5913,5138,173,85,55,0
HBN,1617321600,4281,3894,216,0,19,0
IK,1617321600,4563,3879,166,55,43,0
J,1617321600,3366,3050,61,52,15,0
KYF,1617321600,2763,2421,113,10,19,0
NDH,1617321600,1960,1801,49,2,9,0
SHK,1617321600,3563,3146,86,48,29,0
SHL,1617321600,1682,1452,98,15,4,0
SLF,1617321600,5222,4666,238,17,18,0
SM,1617321600,7967,6929,290,59,48,2
SOK,1617321600,4906,4168,120,37,58,2
SOM,1617321600,2935,2564,104,32,17,0
SON,1617321600,3030,2704,147,7,1,0
UH,1617321600,5252,4860,213,20,13,0
WAK,1617321600,5987,4761,182,67,39,1
WE,1617321600,2009,1799,93,23,10,0
TH,1617321600,97010,83650,3374,748,594,7
