Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614988800,4867,4310,209,0,2,0
AP,1614988800,2516,2295,49,17,20,0
EA,1614988800,1052,919,48,3,1,0
EF,1614988800,5375,4869,188,30,14,0
EIC,1614988800,4356,3918,146,19,24,0
G,1614988800,3175,2912,119,13,11,0
GRZ,1614988800,3890,3401,121,71,13,0
GTH,1614988800,4557,4151,151,23,18,1
HBN,1614988800,3943,3474,192,24,4,0
IK,1614988800,3555,3212,147,15,11,0
J,1614988800,2962,2770,59,13,3,0
KYF,1614988800,2288,1959,101,5,10,0
NDH,1614988800,1697,1570,44,0,6,0
SHK,1614988800,2975,2705,78,18,13,0
SHL,1614988800,1369,1195,86,8,3,1
SLF,1614988800,4555,4142,213,5,5,0
SM,1614988800,6333,5609,232,53,29,0
SOK,1614988800,3806,3400,91,23,21,0
SOM,1614988800,2299,2044,89,0,9,0
SON,1614988800,2777,2555,141,11,3,0
UH,1614988800,4767,4292,202,3,18,0
WAK,1614988800,4302,3676,146,57,12,0
WE,1614988800,1800,1646,92,16,4,0
TH,1614988800,79216,71024,2944,427,254,2
