Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1627084800,6913,6609,293,1,0,0
AP,1627084800,4118,4040,77,0,1,0
EA,1627084800,1961,1884,76,0,0,0
EF,1627084800,8639,8354,273,0,2,0
EIC,1627084800,6251,5998,250,1,0,0
G,1627084800,5717,5503,203,0,1,0
GRZ,1627084800,7874,7616,230,0,0,0
GTH,1627084800,8703,8472,205,2,1,0
HBN,1627084800,5416,5147,248,0,2,0
IK,1627084800,6516,6297,218,0,0,0
J,1627084800,4343,4254,83,2,0,0
KYF,1627084800,3684,3539,144,0,0,0
NDH,1627084800,2942,2868,70,0,0,0
SHK,1627084800,4751,4611,127,2,0,0
SHL,1627084800,2182,2063,113,0,0,0
SLF,1627084800,6785,6495,288,0,1,0
SM,1627084800,10033,9638,370,0,2,0
SOK,1627084800,6476,6292,182,0,0,0
SOM,1627084800,4166,4032,133,0,0,0
SON,1627084800,4253,4082,163,0,0,0
UH,1627084800,6427,6161,264,0,0,0
WAK,1627084800,8311,8060,250,0,0,0
WE,1627084800,2620,2516,103,0,0,0
TH,1627084800,129081,124531,4363,8,10,0
