Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1673827200,40131,39318,526,12,32,0
AP,1673827200,32434,32132,150,6,34,1
EA,1673827200,0,0,0,0,0,0
EF,1673827200,79983,79171,609,21,12,0
EIC,1673827200,46679,46130,382,20,30,1
G,1673827200,36637,36164,408,6,20,0
GRZ,1673827200,39278,38718,443,5,11,2
GTH,1673827200,52591,52079,378,10,28,0
HBN,1673827200,28123,27569,443,2,18,0
IK,1673827200,48234,47658,455,7,18,3
J,1673827200,46782,46219,174,17,77,0
KYF,1673827200,26781,26318,271,12,16,0
NDH,1673827200,28869,28499,110,15,16,0
SHK,1673827200,37471,36928,256,6,22,-1
SHL,1673827200,12825,12596,208,1,8,0
SLF,1673827200,41784,41084,590,11,21,1
SM,1673827200,56443,55565,751,23,39,0
SOK,1673827200,34311,33853,348,3,20,0
SOM,1673827200,27560,27203,264,9,27,0
SON,1673827200,24442,24020,304,5,12,0
UH,1673827200,43762,43226,448,13,28,0
WAK,1673827200,64132,63387,468,14,53,1
WE,1673827200,27312,27062,193,2,14,1
TH,1673827200,876564,864899,8179,220,556,9
