Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1685577600,40671,40111,543,0,1,0
AP,1685577600,32772,32604,154,0,0,0
EA,1685577600,0,0,0,0,0,0
EF,1685577600,81412,80746,640,3,1,0
EIC,1685577600,47521,47109,395,1,0,0
G,1685577600,37005,36573,417,0,1,0
GRZ,1685577600,39677,39213,456,0,1,0
GTH,1685577600,53221,52829,387,0,0,0
HBN,1685577600,28421,27968,447,0,1,0
IK,1685577600,48804,48336,465,0,1,0
J,1685577600,47600,47368,194,5,2,0
KYF,1685577600,27002,26717,278,0,0,0
NDH,1685577600,29377,29232,115,1,1,0
SHK,1685577600,38177,37905,263,0,0,0
SHL,1685577600,12962,12741,214,0,0,0
SLF,1685577600,42308,41674,610,1,1,0
SM,1685577600,57322,56531,787,0,1,0
SOK,1685577600,34680,34314,356,1,0,0
SOM,1685577600,27851,27575,272,0,1,0
SON,1685577600,24799,24476,312,0,0,0
UH,1685577600,44070,43600,455,0,2,0
WAK,1685577600,65311,64810,472,0,8,0
WE,1685577600,27681,27470,207,0,0,0
TH,1685577600,888644,879902,8439,12,22,0
