Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661644800,34821,33510,482,0,53,0
AP,1661644800,29440,28770,135,0,51,0
EA,1661644800,0,0,0,0,0,0
EF,1661644800,70563,69553,542,0,49,0
EIC,1661644800,42040,41394,358,0,35,0
G,1661644800,32071,31351,371,0,68,0
GRZ,1661644800,35729,35000,383,0,44,0
GTH,1661644800,46955,46278,350,0,54,0
HBN,1661644800,25422,24819,422,0,31,0
IK,1661644800,42197,41406,435,0,51,0
J,1661644800,41040,39901,159,0,101,0
KYF,1661644800,24239,23426,242,0,66,0
NDH,1661644800,25935,25412,105,0,6,0
SHK,1661644800,33035,32131,227,0,20,0
SHL,1661644800,11353,11069,186,0,8,0
SLF,1661644800,37899,37095,556,0,34,0
SM,1661644800,49060,47910,691,0,69,0
SOK,1661644800,31532,30874,336,0,26,0
SOM,1661644800,24822,24417,246,0,30,0
SON,1661644800,21862,21118,289,0,46,0
UH,1661644800,38738,37968,417,0,76,0
WAK,1661644800,56612,55373,453,0,136,0
WE,1661644800,24421,23986,167,0,39,0
TH,1661644800,779786,762761,7552,0,1093,0
