Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1670025600,39310,38071,502,0,5,0
AP,1670025600,32066,31627,147,0,0,0
EA,1670025600,0,0,0,0,0,0
EF,1670025600,78613,77625,568,0,59,0
EIC,1670025600,45901,45270,369,0,12,0
G,1670025600,35893,35194,387,0,7,0
GRZ,1670025600,38777,38055,423,0,17,0
GTH,1670025600,51832,51261,372,0,8,0
HBN,1670025600,27889,27213,441,0,0,0
IK,1670025600,47507,46800,446,0,11,0
J,1670025600,45909,44940,173,0,2,0
KYF,1670025600,26423,25880,258,0,0,0
NDH,1670025600,28299,27857,110,0,4,0
SHK,1670025600,36828,36079,243,0,5,0
SHL,1670025600,12644,12357,199,0,0,0
SLF,1670025600,41376,40579,581,0,1,0
SM,1670025600,55568,54496,734,0,9,0
SOK,1670025600,33969,33275,344,0,2,0
SOM,1670025600,27169,26770,256,0,1,0
SON,1670025600,24156,23573,300,0,0,0
UH,1670025600,43210,42601,425,0,6,0
WAK,1670025600,63249,62465,463,0,5,0
WE,1670025600,27022,26686,183,0,0,0
TH,1670025600,863610,848674,7924,0,154,0
