Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1679788800,40543,39869,536,0,7,0
AP,1679788800,32691,32444,153,0,11,0
EA,1679788800,0,0,0,0,0,0
EF,1679788800,81137,80193,628,0,26,0
EIC,1679788800,47371,46850,387,0,15,0
G,1679788800,36911,36458,411,0,17,0
GRZ,1679788800,39561,38992,450,0,5,0
GTH,1679788800,53138,52655,382,0,8,0
HBN,1679788800,28337,27799,443,0,11,0
IK,1679788800,48690,48140,461,0,7,0
J,1679788800,47399,46979,188,0,6,3
KYF,1679788800,26960,26623,276,0,5,0
NDH,1679788800,29238,29046,113,0,10,0
SHK,1679788800,0,0,0,0,0,0
SHL,1679788800,12921,12683,212,1,10,0
SLF,1679788800,42181,41475,603,2,14,0
SM,1679788800,57153,56326,769,5,22,1
SOK,1679788800,34599,34127,356,3,14,0
SOM,1679788800,27783,27478,271,0,15,0
SON,1679788800,24745,24360,311,0,14,0
UH,1679788800,43992,43496,454,-1,15,0
WAK,1679788800,65112,64307,471,0,85,0
WE,1679788800,27618,27341,199,1,9,0
TH,1679788800,848080,837641,8074,-37998,-37308,-258
