Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651881600,31027,29095,428,0,101,0
AP,1651881600,26727,25350,129,0,0,0
EA,1651881600,0,0,0,0,0,0
EF,1651881600,63690,62218,510,0,6,0
EIC,1651881600,35681,33021,332,0,72,0
G,1651881600,28586,27723,354,0,11,0
GRZ,1651881600,31132,27823,352,0,122,0
GTH,1651881600,42759,41744,335,0,43,0
HBN,1651881600,23270,21668,398,0,20,0
IK,1651881600,37727,36626,422,0,76,0
J,1651881600,34846,31929,141,0,6,0
KYF,1651881600,21990,20581,237,0,0,0
NDH,1651881600,23750,23097,101,0,25,0
SHK,1651881600,29726,28290,219,0,54,0
SHL,1651881600,10246,9812,177,0,0,0
SLF,1651881600,35246,34138,540,0,8,0
SM,1651881600,43466,41679,648,0,19,0
SOK,1651881600,29230,28030,321,0,35,0
SOM,1651881600,22921,22383,232,0,6,0
SON,1651881600,19966,18510,284,0,80,0
UH,1651881600,34212,32762,411,0,13,0
WAK,1651881600,50262,48079,441,0,9,0
WE,1651881600,21514,19740,151,0,4,0
TH,1651881600,697974,664298,7163,0,710,0
