Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649030400,28696,20729,408,126,454,0
AP,1649030400,24909,18397,125,398,263,1
EA,1649030400,0,0,0,0,0,0
EF,1649030400,47760,45229,460,1318,1095,0
EIC,1649030400,32029,21411,323,425,462,0
G,1649030400,26713,23194,341,254,383,1
GRZ,1649030400,25354,19922,335,83,141,0
GTH,1649030400,38262,34984,319,410,496,0
HBN,1649030400,21616,17216,388,59,205,0
IK,1649030400,33045,29265,419,357,342,1
J,1649030400,31276,20572,135,374,400,1
KYF,1649030400,20367,14812,233,66,113,0
NDH,1649030400,22538,14601,100,27,254,1
SHK,1649030400,27822,19901,215,43,291,1
SHL,1649030400,9314,8128,172,15,228,1
SLF,1649030400,33256,28502,497,331,333,1
SM,1649030400,39529,35558,632,199,513,2
SOK,1649030400,27232,20776,303,59,461,0
SOM,1649030400,21687,18922,213,231,416,0
SON,1649030400,17685,13583,278,256,129,1
UH,1649030400,30438,25960,397,487,547,0
WAK,1649030400,45468,36816,424,87,545,0
WE,1649030400,18611,12291,148,317,217,1
TH,1649030400,623607,500769,6865,5922,8288,12
