Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1608163200,2059,1063,30,103,54,0
AP,1608163200,756,621,8,28,12,0
EA,1608163200,295,173,5,33,1,0
EF,1608163200,2202,1665,49,57,31,2
EIC,1608163200,1475,1005,32,67,28,0
G,1608163200,1567,965,58,80,23,2
GRZ,1608163200,1878,1393,61,49,39,2
GTH,1608163200,1359,997,46,64,31,2
HBN,1608163200,1840,887,29,39,3,1
IK,1608163200,1426,967,21,37,29,3
J,1608163200,1263,921,16,32,34,0
KYF,1608163200,869,599,21,17,29,2
NDH,1608163200,623,470,10,28,13,0
SHK,1608163200,1017,677,18,41,19,0
SHL,1608163200,456,225,11,15,25,1
SLF,1608163200,1627,924,36,104,46,4
SM,1608163200,1942,1375,43,136,53,2
SOK,1608163200,1443,986,20,63,66,1
SOM,1608163200,879,675,19,33,15,0
SON,1608163200,1463,1019,52,49,25,4
UH,1608163200,1764,994,28,76,45,0
WAK,1608163200,1410,761,8,82,42,2
WE,1608163200,664,511,4,33,11,1
TH,1608163200,30277,19873,625,1266,674,29
