Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1672704000,40034,38987,519,16,41,0
AP,1672704000,32369,31977,149,7,20,0
EA,1672704000,0,0,0,0,0,0
EF,1672704000,79746,78854,598,31,41,3
EIC,1672704000,46506,45910,377,30,27,1
G,1672704000,36557,35966,404,17,35,0
GRZ,1672704000,39200,38575,438,14,17,0
GTH,1672704000,52450,51839,377,55,24,2
HBN,1672704000,28084,27477,443,3,6,0
IK,1672704000,48118,47452,451,17,30,0
J,1672704000,46632,45880,174,24,29,0
KYF,1672704000,26704,26202,266,12,6,0
NDH,1672704000,28733,28312,110,28,18,0
SHK,1672704000,37381,36683,256,21,20,3
SHL,1672704000,12806,12538,208,10,3,0
SLF,1672704000,41680,40973,589,9,28,0
SM,1672704000,56290,55358,748,19,16,1
SOK,1672704000,34260,33711,347,4,12,0
SOM,1672704000,27461,27109,263,20,16,0
SON,1672704000,24388,23909,302,7,15,0
UH,1672704000,43636,43079,433,13,11,0
WAK,1672704000,63901,63151,467,49,34,0
WE,1672704000,27258,26983,189,11,14,1
TH,1672704000,874194,860925,8108,417,463,11
