Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1606262400,864,498,6,36,27,0
AP,1606262400,498,410,8,8,5,0
EA,1606262400,136,96,5,9,3,0
EF,1606262400,1336,945,20,53,13,0
EIC,1606262400,803,605,20,27,20,1
G,1606262400,768,577,27,20,10,0
GRZ,1606262400,1123,918,50,20,10,1
GTH,1606262400,822,600,39,21,13,1
HBN,1606262400,981,385,10,70,24,3
IK,1606262400,775,456,7,42,26,0
J,1606262400,682,534,6,23,17,0
KYF,1606262400,397,232,7,19,8,1
NDH,1606262400,349,214,4,17,11,0
SHK,1606262400,581,399,12,9,17,0
SHL,1606262400,142,99,2,12,0,0
SLF,1606262400,598,334,10,35,15,0
SM,1606262400,932,687,16,29,20,0
SOK,1606262400,549,364,13,30,12,0
SOM,1606262400,481,316,5,21,28,0
SON,1606262400,747,508,37,21,13,0
UH,1606262400,786,445,18,51,18,0
WAK,1606262400,471,307,4,41,10,1
WE,1606262400,428,369,1,14,8,0
TH,1606262400,15249,10298,327,628,328,8
