Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616630400,5354,4556,226,37,5,1
AP,1616630400,2783,2546,51,26,12,0
EA,1616630400,1303,1028,56,12,2,0
EF,1616630400,6039,5395,224,51,27,0
EIC,1616630400,4817,4319,179,37,19,2
G,1616630400,3810,3221,125,43,33,0
GRZ,1616630400,5253,3925,130,128,46,1
GTH,1616630400,5374,4690,171,75,38,0
HBN,1616630400,4164,3811,209,11,14,4
IK,1616630400,4163,3614,159,55,30,0
J,1616630400,3164,2959,61,6,12,0
KYF,1616630400,2592,2309,112,17,17,0
NDH,1616630400,1882,1743,49,6,10,0
SHK,1616630400,3306,2980,86,26,14,0
SHL,1616630400,1605,1378,93,19,18,0
SLF,1616630400,4975,4461,231,31,28,0
SM,1616630400,7426,6475,277,76,68,0
SOK,1616630400,4544,3834,111,29,15,3
SOM,1616630400,2708,2351,103,34,22,3
SON,1616630400,2925,2657,146,18,6,0
UH,1616630400,5121,4724,213,30,36,0
WAK,1616630400,5411,4346,166,100,36,1
WE,1616630400,1913,1747,93,11,4,0
TH,1616630400,90632,79069,3271,878,512,15
