Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1669939200,39310,38066,502,40,24,0
AP,1669939200,32066,31627,147,15,0,0
EA,1669939200,0,0,0,0,0,0
EF,1669939200,78613,77566,568,60,63,0
EIC,1669939200,45901,45258,369,14,8,0
G,1669939200,35893,35187,387,28,6,0
GRZ,1669939200,38777,38038,423,13,13,0
GTH,1669939200,51832,51253,372,30,5,0
HBN,1669939200,27889,27213,441,3,0,0
IK,1669939200,47507,46789,446,23,19,0
J,1669939200,45909,44938,173,19,1,0
KYF,1669939200,26423,25880,258,5,0,0
NDH,1669939200,28299,27853,110,16,12,0
SHK,1669939200,36828,36074,243,20,14,0
SHL,1669939200,12644,12357,199,9,0,0
SLF,1669939200,41376,40578,581,9,0,0
SM,1669939200,55568,54487,734,29,11,1
SOK,1669939200,33969,33273,344,15,9,0
SOM,1669939200,27169,26769,256,13,1,0
SON,1669939200,24156,23573,300,8,0,0
UH,1669939200,43210,42595,425,21,3,0
WAK,1669939200,63249,62460,463,19,2,0
WE,1669939200,27022,26686,183,16,0,0
TH,1669939200,863610,848520,7924,425,191,1
