Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1683331200,40651,40065,542,0,1,0
AP,1683331200,32758,32570,154,0,0,0
EA,1683331200,0,0,0,0,0,0
EF,1683331200,81374,80671,632,0,1,0
EIC,1683331200,47495,47067,390,0,0,0
G,1683331200,36982,36555,416,0,0,0
GRZ,1683331200,39667,39168,456,0,2,0
GTH,1683331200,53210,52804,385,0,1,0
HBN,1683331200,28414,27949,447,0,0,0
IK,1683331200,48784,48292,465,0,0,0
J,1683331200,47557,47272,193,0,0,0
KYF,1683331200,26994,26701,278,0,0,0
NDH,1683331200,29341,29183,115,0,2,0
SHK,1683331200,38157,37867,262,0,3,0
SHL,1683331200,12954,12729,214,0,0,0
SLF,1683331200,42280,41629,610,0,0,0
SM,1683331200,57292,56481,782,0,0,0
SOK,1683331200,34668,34280,356,0,0,0
SOM,1683331200,27838,27547,272,0,0,0
SON,1683331200,24787,24460,312,0,1,0
UH,1683331200,44046,43573,454,0,0,0
WAK,1683331200,65269,64744,472,0,2,0
WE,1683331200,27672,27452,203,0,0,0
TH,1683331200,888190,879059,8410,0,13,0
