Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629072000,6964,6620,293,2,1,0
AP,1629072000,4120,4042,78,0,0,0
EA,1629072000,1973,1885,78,1,0,0
EF,1629072000,8707,8393,273,13,1,0
EIC,1629072000,6279,6024,250,0,1,0
G,1629072000,5763,5535,205,9,6,0
GRZ,1629072000,7895,7646,240,1,1,0
GTH,1629072000,8723,8498,205,2,2,0
HBN,1629072000,5434,5178,249,0,0,0
IK,1629072000,6544,6309,218,0,0,0
J,1629072000,4367,4256,84,1,2,0
KYF,1629072000,3689,3541,145,0,0,0
NDH,1629072000,2950,2874,70,1,1,0
SHK,1629072000,4772,4636,128,0,0,0
SHL,1629072000,2185,2071,113,0,1,0
SLF,1629072000,6796,6503,288,1,1,0
SM,1629072000,10078,9692,371,2,4,0
SOK,1629072000,6516,6316,185,0,0,0
SOM,1629072000,4179,4032,136,3,0,0
SON,1629072000,4264,4093,164,0,0,0
UH,1629072000,6434,6165,264,0,0,0
WAK,1629072000,8334,8074,250,1,0,0
WE,1629072000,2630,2518,103,0,1,0
TH,1629072000,129596,124901,4390,37,22,0
