Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1637798400,10469,7827,329,205,32,0
AP,1637798400,6633,5400,90,167,68,0
EA,1637798400,0,0,0,0,0,0
EF,1637798400,15804,13289,304,311,145,9
EIC,1637798400,8943,7861,261,116,40,0
G,1637798400,8578,7204,242,113,64,4
GRZ,1637798400,11338,8652,253,218,25,0
GTH,1637798400,14188,12364,225,184,140,0
HBN,1637798400,8310,6518,285,160,50,9
IK,1637798400,10520,9304,267,131,106,5
J,1637798400,7062,5406,97,183,57,0
KYF,1637798400,6397,5319,156,115,56,0
NDH,1637798400,4523,3808,73,77,48,0
SHK,1637798400,7661,5650,155,168,33,0
SHL,1637798400,3284,2642,127,62,17,1
SLF,1637798400,9814,8275,333,160,87,1
SM,1637798400,14620,12768,429,299,139,1
SOK,1637798400,9807,7166,207,247,33,2
SOM,1637798400,5834,4816,152,77,43,2
SON,1637798400,7252,4887,192,115,57,0
UH,1637798400,9884,8041,285,114,119,3
WAK,1637798400,15210,12819,342,268,152,1
WE,1637798400,4441,3353,113,67,42,1
TH,1637798400,200572,163369,4917,3557,1553,39
