Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1648425600,27514,18831,404,194,172,0
AP,1648425600,23302,17000,123,445,271,0
EA,1648425600,0,0,0,0,0,0
EF,1648425600,41341,40005,451,301,350,0
EIC,1648425600,29418,18949,313,530,274,1
G,1648425600,25161,20948,335,183,273,0
GRZ,1648425600,24267,19191,334,130,32,0
GTH,1648425600,36104,31750,319,324,622,0
HBN,1648425600,20714,16495,387,170,85,2
IK,1648425600,30029,27297,414,264,372,0
J,1648425600,28778,18829,131,318,116,0
KYF,1648425600,19269,14069,233,167,230,0
NDH,1648425600,21389,12681,98,74,186,0
SHK,1648425600,26303,18231,213,55,340,3
SHL,1648425600,8853,7200,170,15,79,2
SLF,1648425600,31633,25973,492,480,453,0
SM,1648425600,37791,33025,628,314,390,2
SOK,1648425600,25528,19067,302,219,185,2
SOM,1648425600,20461,16952,213,267,420,0
SON,1648425600,16536,12839,276,157,114,0
UH,1648425600,28415,23122,392,202,255,0
WAK,1648425600,42373,33702,423,662,621,0
WE,1648425600,16932,11144,141,185,146,1
TH,1648425600,582111,457300,6792,5656,5986,13
