Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1647475200,24469,16802,405,546,135,0
AP,1647475200,20236,15145,120,446,141,0
EA,1647475200,0,0,0,0,0,0
EF,1647475200,38687,37359,445,452,308,0
EIC,1647475200,25900,16518,307,437,193,0
G,1647475200,22163,18107,331,350,277,0
GRZ,1647475200,21659,18271,332,0,61,0
GTH,1647475200,32113,27303,319,401,362,0
HBN,1647475200,19039,15505,385,229,56,0
IK,1647475200,26813,23830,410,513,253,0
J,1647475200,23559,17013,131,350,125,0
KYF,1647475200,16515,12896,229,399,96,1
NDH,1647475200,17712,11094,97,388,161,0
SHK,1647475200,23330,15970,204,666,203,1
SHL,1647475200,7720,6750,168,204,54,0
SLF,1647475200,28714,22443,490,555,242,3
SM,1647475200,34302,29627,617,443,392,0
SOK,1647475200,22850,17580,298,443,124,0
SOM,1647475200,17808,14356,212,511,210,1
SON,1647475200,15168,11939,272,170,74,0
UH,1647475200,24582,20146,391,343,305,0
WAK,1647475200,37037,29752,423,615,256,0
WE,1647475200,14486,9748,137,295,113,2
TH,1647475200,514862,408154,6723,8756,4141,8
