Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607644800,1594,819,17,45,14,0
AP,1607644800,669,554,8,15,7,0
EA,1607644800,210,142,5,10,1,0
EF,1607644800,1963,1450,40,76,43,1
EIC,1607644800,1183,883,25,35,23,0
G,1607644800,1210,827,40,44,12,2
GRZ,1607644800,1667,1209,55,48,31,0
GTH,1607644800,1150,871,43,41,22,0
HBN,1607644800,1650,851,26,70,20,1
IK,1607644800,1154,865,17,46,17,2
J,1607644800,1009,802,15,15,13,0
KYF,1607644800,744,474,15,35,14,1
NDH,1607644800,535,362,10,8,5,0
SHK,1607644800,845,600,17,52,8,0
SHL,1607644800,337,169,7,32,6,0
SLF,1607644800,1252,716,26,37,25,2
SM,1607644800,1546,1172,32,32,32,1
SOK,1607644800,1188,683,15,81,27,1
SOM,1607644800,777,590,16,32,16,0
SON,1607644800,1248,836,44,110,31,0
UH,1607644800,1370,853,27,77,12,0
WAK,1607644800,965,547,6,43,9,0
WE,1607644800,545,463,2,9,3,0
TH,1607644800,24811,16738,508,993,391,11
