Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1587945600,48,36,3,1,2,0
AP,1587945600,67,55,4,0,1,0
EA,1587945600,16,11,1,0,0,0
EF,1587945600,133,118,2,1,4,0
EIC,1587945600,116,104,3,0,4,0
G,1587945600,139,66,5,3,3,0
GRZ,1587945600,403,260,24,7,8,1
GTH,1587945600,196,94,8,6,6,2
HBN,1587945600,20,15,1,0,2,0
IK,1587945600,121,103,4,0,2,0
J,1587945600,157,151,3,1,0,0
KYF,1587945600,37,35,0,0,0,0
NDH,1587945600,58,44,1,1,2,0
SHK,1587945600,56,49,1,1,1,0
SHL,1587945600,13,10,2,0,0,0
SLF,1587945600,58,53,0,1,0,0
SM,1587945600,91,58,2,1,0,0
SOK,1587945600,120,85,10,0,1,0
SOM,1587945600,36,33,0,-1,-1,0
SON,1587945600,88,51,2,0,1,0
UH,1587945600,70,56,2,0,5,1
WAK,1587945600,40,33,0,2,2,0
WE,1587945600,61,57,0,0,1,0
TH,1587945600,2144,1577,78,24,44,4
