Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1611446400,4186,2775,113,11,35,19
AP,1611446400,1831,1451,24,15,53,0
EA,1611446400,862,718,27,0,18,0
EF,1611446400,4155,3524,116,19,41,0
EIC,1611446400,3260,2770,100,4,43,0
G,1611446400,2665,2361,105,0,41,0
GRZ,1611446400,3157,2738,97,11,44,0
GTH,1611446400,3273,2592,110,52,59,0
HBN,1611446400,3163,2610,116,0,48,0
IK,1611446400,2855,2455,96,15,21,0
J,1611446400,2443,1987,30,0,17,0
KYF,1611446400,1699,1361,58,9,19,1
NDH,1611446400,1381,1160,37,0,24,0
SHK,1611446400,2375,1883,58,10,35,0
SHL,1611446400,1048,892,55,2,11,0
SLF,1611446400,3813,3138,137,0,60,0
SM,1611446400,4349,3579,150,24,59,3
SOK,1611446400,2951,2460,62,0,49,0
SOM,1611446400,1756,1502,55,8,25,0
SON,1611446400,2463,2112,104,3,10,0
UH,1611446400,3741,2766,130,1,17,0
WAK,1611446400,3183,2626,98,16,63,0
WE,1611446400,1493,1223,58,4,13,0
TH,1611446400,62102,50683,1936,204,805,23
