Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1597276800,79,75,4,0,0,0
AP,1597276800,83,73,4,1,0,0
EA,1597276800,36,31,4,0,-1,1
EF,1597276800,157,143,2,0,1,0
EIC,1597276800,163,152,10,0,0,0
G,1597276800,271,239,22,0,0,0
GRZ,1597276800,678,620,48,0,0,0
GTH,1597276800,326,289,30,1,0,0
HBN,1597276800,89,82,1,2,0,0
IK,1597276800,154,141,6,0,0,0
J,1597276800,165,160,3,1,0,0
KYF,1597276800,56,55,0,1,0,0
NDH,1597276800,72,65,2,4,0,0
SHK,1597276800,75,70,3,2,0,0
SHL,1597276800,23,19,2,1,0,0
SLF,1597276800,72,72,0,0,0,0
SM,1597276800,182,162,5,2,2,0
SOK,1597276800,159,141,12,0,0,0
SOM,1597276800,46,41,1,0,0,0
SON,1597276800,311,287,22,2,0,0
UH,1597276800,92,89,3,0,0,0
WAK,1597276800,99,95,2,1,2,0
WE,1597276800,94,91,0,0,0,0
TH,1597276800,3482,3192,186,18,4,1
