Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1669334400,39081,37823,501,28,44,1
AP,1669334400,31979,31486,145,5,0,0
EA,1669334400,0,0,0,0,0,0
EF,1669334400,78305,77199,567,34,54,0
EIC,1669334400,45791,45141,369,21,9,0
G,1669334400,35680,35051,387,24,4,0
GRZ,1669334400,38662,37920,422,13,28,0
GTH,1669334400,51721,51150,372,27,9,0
HBN,1669334400,27842,27096,441,7,0,0
IK,1669334400,47378,46601,446,33,0,0
J,1669334400,45661,44805,173,0,3,0
KYF,1669334400,26362,25756,258,5,3,0
NDH,1669334400,28197,27744,109,21,19,0
SHK,1669334400,36664,35911,241,16,7,0
SHL,1669334400,12606,12316,199,6,0,0
SLF,1669334400,41290,40454,581,11,3,0
SM,1669334400,55392,54309,732,23,10,1
SOK,1669334400,33854,33149,344,3,12,0
SOM,1669334400,27091,26667,256,11,0,0
SON,1669334400,24087,23456,300,15,0,0
UH,1669334400,43112,42514,425,16,4,0
WAK,1669334400,63121,62248,463,20,2,0
WE,1669334400,26951,26615,182,8,0,0
TH,1669334400,860827,845411,7913,347,211,2
