Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1670544000,39517,38262,502,51,18,0
AP,1670544000,32133,31711,147,9,0,0
EA,1670544000,0,0,0,0,0,0
EF,1670544000,78915,77886,575,44,33,0
EIC,1670544000,46042,45412,372,36,13,2
G,1670544000,36078,35349,389,45,15,0
GRZ,1670544000,38924,38166,426,45,5,2
GTH,1670544000,51964,51362,372,34,3,0
HBN,1670544000,27919,27286,442,7,0,0
IK,1670544000,47663,46939,446,22,13,0
J,1670544000,46065,45217,174,24,1,0
KYF,1670544000,26482,25988,258,5,2,0
NDH,1670544000,28388,27952,110,13,11,0
SHK,1670544000,36942,36199,244,24,14,1
SHL,1670544000,12693,12410,200,5,0,0
SLF,1670544000,41447,40670,584,12,1,0
SM,1670544000,55772,54677,735,39,4,0
SOK,1670544000,34045,33353,345,14,3,0
SOM,1670544000,27232,26826,257,19,2,0
SON,1670544000,24221,23647,301,15,0,1
UH,1670544000,43327,42718,425,45,11,0
WAK,1670544000,63378,62605,463,52,1,0
WE,1670544000,27077,26763,185,4,0,0
TH,1670544000,866224,851398,7952,564,150,6
