Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646956800,22368,15900,398,446,66,0
AP,1646956800,18464,14255,120,316,138,0
EA,1646956800,0,0,0,0,0,0
EF,1646956800,36908,35687,445,378,334,0
EIC,1646956800,23079,15288,306,386,121,0
G,1646956800,20366,16963,329,366,188,0
GRZ,1646956800,20788,17680,332,204,114,0
GTH,1646956800,29929,25753,316,452,69,0
HBN,1646956800,17999,14791,385,106,102,1
IK,1646956800,24908,22408,408,197,182,0
J,1646956800,21397,16023,131,419,139,0
KYF,1646956800,14649,12319,221,199,95,1
NDH,1646956800,15520,10476,97,316,90,0
SHK,1646956800,21178,14768,198,271,313,0
SHL,1646956800,7313,6450,168,0,42,0
SLF,1646956800,26250,20857,484,523,197,0
SM,1646956800,32384,27768,616,484,181,0
SOK,1646956800,21270,16675,298,331,190,1
SOM,1646956800,16096,13495,211,185,55,0
SON,1646956800,14068,11450,270,50,51,0
UH,1646956800,22732,18883,387,403,141,0
WAK,1646956800,34555,28209,422,665,256,0
WE,1646956800,13154,9096,135,439,98,0
TH,1646956800,475375,385194,6677,7136,3162,3
