Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1644710400,16270,13837,388,25,27,0
AP,1644710400,13570,11619,119,64,67,0
EA,1644710400,0,0,0,0,0,0
EF,1644710400,30223,27527,435,0,64,0
EIC,1644710400,14902,12242,301,148,57,0
G,1644710400,14886,12950,324,0,89,0
GRZ,1644710400,17970,16055,302,88,11,1
GTH,1644710400,23967,21025,315,95,100,0
HBN,1644710400,14471,12609,382,0,64,0
IK,1644710400,19693,17867,400,39,150,0
J,1644710400,14611,11619,127,82,60,0
KYF,1644710400,11036,9896,216,54,68,0
NDH,1644710400,9647,8413,94,8,83,0
SHK,1644710400,14841,12216,195,46,33,0
SHL,1644710400,5890,4848,164,3,0,0
SLF,1644710400,18850,17172,475,21,57,0
SM,1644710400,24786,22305,566,0,124,0
SOK,1644710400,16673,14390,287,40,19,0
SOM,1644710400,11638,10079,210,0,57,0
SON,1644710400,11536,10056,267,158,21,0
UH,1644710400,17114,15210,380,108,75,0
WAK,1644710400,25991,22336,417,104,118,0
WE,1644710400,9078,7281,133,0,35,0
TH,1644710400,357643,311552,6497,1083,1379,1
