Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616198400,5205,4478,217,16,2,0
AP,1616198400,2665,2477,51,11,3,0
EA,1616198400,1214,1000,56,9,6,0
EF,1616198400,5845,5247,222,47,21,0
EIC,1616198400,4697,4225,164,33,18,1
G,1616198400,3615,3096,121,47,13,0
GRZ,1616198400,4908,3738,126,89,24,0
GTH,1616198400,5160,4503,171,64,41,0
HBN,1616198400,4116,3718,199,21,0,0
IK,1616198400,3945,3459,159,16,19,1
J,1616198400,3117,2915,61,12,5,0
KYF,1616198400,2507,2217,110,4,22,0
NDH,1616198400,1839,1688,48,19,6,1
SHK,1616198400,3212,2901,83,22,7,0
SHL,1616198400,1548,1320,92,12,21,0
SLF,1616198400,4815,4355,228,15,11,0
SM,1616198400,7130,6160,272,58,39,3
SOK,1616198400,4342,3720,103,106,17,-1
SOM,1616198400,2579,2257,99,16,10,0
SON,1616198400,2882,2633,145,12,0,0
UH,1616198400,5052,4612,210,15,6,0
WAK,1616198400,5020,4166,165,45,30,2
WE,1616198400,1873,1728,93,9,11,0
TH,1616198400,87286,76613,3195,698,332,7
