Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677110400,40362,39667,530,-1,4,0
AP,1677110400,32567,32324,150,3,4,0
EA,1677110400,0,0,0,0,0,0
EF,1677110400,80588,79704,622,19,2,0
EIC,1677110400,47062,46501,386,17,7,0
G,1677110400,36788,36322,410,5,5,0
GRZ,1677110400,39406,38886,446,6,0,0
GTH,1677110400,52930,52410,381,1,10,0
HBN,1677110400,28220,27706,443,3,5,0
IK,1677110400,48473,47902,458,4,6,0
J,1677110400,47143,46727,183,0,8,0
KYF,1677110400,26886,26551,276,2,3,0
NDH,1677110400,29089,28859,112,13,3,0
SHK,1677110400,37741,37281,258,12,4,0
SHL,1677110400,12861,12628,210,4,2,0
SLF,1677110400,41977,41292,597,4,1,0
SM,1677110400,56848,55935,762,5,12,0
SOK,1677110400,34443,33993,353,26,2,0
SOM,1677110400,27696,27361,269,10,7,0
SON,1677110400,24609,24181,305,12,1,0
UH,1677110400,43893,43391,451,2,1,0
WAK,1677110400,64611,63832,469,37,2,0
WE,1677110400,27439,27189,196,12,1,0
TH,1677110400,881632,870642,8267,196,90,0
