Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684108800,40665,40086,543,1,2,0
AP,1684108800,32766,32581,154,3,2,0
EA,1684108800,0,0,0,0,0,0
EF,1684108800,81394,80723,635,2,8,0
EIC,1684108800,47503,47089,390,2,0,0
G,1684108800,36991,36560,417,4,1,0
GRZ,1684108800,39673,39188,456,1,2,0
GTH,1684108800,53214,52812,387,1,0,0
HBN,1684108800,28417,27957,447,0,1,0
IK,1684108800,48796,48320,465,0,1,0
J,1684108800,47566,47313,193,0,1,0
KYF,1684108800,26995,26708,278,1,0,0
NDH,1684108800,29359,29212,115,4,3,0
SHK,1684108800,38169,37883,262,4,2,0
SHL,1684108800,12958,12733,214,0,0,0
SLF,1684108800,42294,41655,610,2,2,0
SM,1684108800,57308,56499,785,2,5,1
SOK,1684108800,34674,34294,356,0,3,0
SOM,1684108800,27847,27556,272,1,1,0
SON,1684108800,24794,24466,312,1,0,0
UH,1684108800,44060,43581,454,2,0,0
WAK,1684108800,65286,64781,472,0,7,0
WE,1684108800,27679,27466,206,3,2,0
TH,1684108800,888408,879463,8423,34,43,1
