Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618358400,5968,4941,248,72,45,7
AP,1618358400,3290,2919,53,69,14,0
EA,1618358400,1540,1324,59,24,15,0
EF,1618358400,7006,6206,231,95,19,4
EIC,1618358400,5428,4890,211,62,33,0
G,1618358400,4685,4058,153,82,41,1
GRZ,1618358400,6658,4683,160,113,104,0
GTH,1618358400,6545,5834,180,54,66,0
HBN,1618358400,4430,4072,221,15,17,0
IK,1618358400,5102,4437,183,52,53,2
J,1618358400,3610,3256,64,20,33,0
KYF,1618358400,2968,2656,120,44,34,1
NDH,1618358400,2093,1921,52,6,16,0
SHK,1618358400,3877,3478,90,37,45,1
SHL,1618358400,1816,1576,101,17,12,0
SLF,1618358400,5567,4973,247,55,19,3
SM,1618358400,8597,7678,314,81,62,1
SOK,1618358400,5197,4774,129,62,40,4
SOM,1618358400,3216,2866,107,32,19,0
SON,1618358400,3294,2788,149,41,6,0
UH,1618358400,5465,5004,221,30,21,3
WAK,1618358400,6679,5594,195,106,63,2
WE,1618358400,2130,1942,95,21,12,0
TH,1618358400,105161,91870,3583,1190,789,29
