Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610064000,3401,1762,48,103,78,3
AP,1610064000,1295,1028,18,28,25,1
EA,1610064000,719,431,18,32,16,3
EF,1610064000,3403,2770,82,64,74,6
EIC,1610064000,2684,2028,77,69,26,2
G,1610064000,2369,1894,90,72,55,0
GRZ,1610064000,2687,2136,87,65,12,0
GTH,1610064000,2424,1788,76,80,27,0
HBN,1610064000,2634,1969,84,44,-1,2
IK,1610064000,2403,1894,61,44,109,1
J,1610064000,2006,1502,21,7,41,0
KYF,1610064000,1331,1074,37,32,13,1
NDH,1610064000,1053,810,24,24,20,0
SHK,1610064000,1882,1280,46,31,12,2
SHL,1610064000,888,627,29,33,4,0
SLF,1610064000,2912,2046,89,83,37,7
SM,1610064000,3327,2691,93,109,55,8
SOK,1610064000,2428,1909,51,49,44,0
SOM,1610064000,1452,1118,37,43,28,2
SON,1610064000,2166,1738,80,29,13,-1
UH,1610064000,3011,1747,90,82,87,4
WAK,1610064000,2692,1775,29,101,33,0
WE,1610064000,1135,912,31,33,29,0
TH,1610064000,50302,36929,1298,1257,837,41
