Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665964800,37441,35071,491,130,57,1
AP,1665964800,31139,29691,138,76,4,0
EA,1665964800,0,0,0,0,0,0
EF,1665964800,75387,73285,555,223,120,0
EIC,1665964800,44513,43093,363,123,83,0
G,1665964800,34313,32990,378,111,108,2
GRZ,1665964800,37611,36334,400,104,73,1
GTH,1665964800,50222,48767,360,168,163,3
HBN,1665964800,27138,25484,427,125,6,0
IK,1665964800,45667,43820,442,210,55,1
J,1665964800,44176,41843,163,171,13,0
KYF,1665964800,25630,24405,250,84,5,0
NDH,1665964800,27352,26362,106,77,40,0
SHK,1665964800,35455,33414,235,124,56,0
SHL,1665964800,12187,11556,191,39,37,0
SLF,1665964800,40224,38706,574,104,107,3
SM,1665964800,53366,50703,705,149,185,3
SOK,1665964800,33068,31624,344,77,14,0
SOM,1665964800,26035,25231,249,3,40,0
SON,1665964800,23360,21956,294,113,0,0
UH,1665964800,41801,40495,425,117,127,0
WAK,1665964800,60918,58096,455,66,186,0
WE,1665964800,26047,25053,174,103,117,0
TH,1665964800,833050,797979,7719,2497,1596,14
