Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643587200,14735,13507,388,19,91,0
AP,1643587200,11906,10894,118,25,76,0
EA,1643587200,0,0,0,0,0,0
EF,1643587200,27095,25680,415,125,206,0
EIC,1643587200,12624,11499,301,39,61,0
G,1643587200,13110,12273,321,75,30,0
GRZ,1643587200,16827,15437,300,19,82,0
GTH,1643587200,22059,20500,314,24,28,0
HBN,1643587200,13219,12171,374,81,71,1
IK,1643587200,17771,16406,398,65,50,1
J,1643587200,12572,10810,123,34,108,0
KYF,1643587200,10008,9349,213,43,35,0
NDH,1643587200,8269,7686,93,15,43,0
SHK,1643587200,12875,11824,189,23,42,0
SHL,1643587200,5195,4720,164,20,29,0
SLF,1643587200,17476,16474,461,10,65,1
SM,1643587200,22723,21296,553,78,69,3
SOK,1643587200,15118,14196,286,14,36,0
SOM,1643587200,10625,9708,206,104,65,1
SON,1643587200,10588,9865,267,17,9,0
UH,1643587200,15498,14217,372,47,64,0
WAK,1643587200,22942,20825,414,62,150,0
WE,1643587200,7950,6934,131,112,23,0
TH,1643587200,321185,296271,6401,1051,1433,7
