Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1620604800,6682,5713,259,4,32,0
AP,1620604800,3924,3614,71,6,26,2
EA,1620604800,1834,1628,68,9,17,0
EF,1620604800,8221,7606,242,31,15,0
EIC,1620604800,5983,5533,227,18,17,3
G,1620604800,5521,4977,189,18,35,2
GRZ,1620604800,7560,6418,200,3,53,2
GTH,1620604800,7960,7315,197,36,27,2
HBN,1620604800,4965,4464,228,14,30,2
IK,1620604800,6138,5597,201,13,27,3
J,1620604800,4177,3922,69,1,34,0
KYF,1620604800,3455,3147,130,0,23,1
NDH,1620604800,2617,2322,66,41,23,3
SHK,1620604800,4524,4154,113,5,23,1
SHL,1620604800,2082,1897,106,2,9,1
SLF,1620604800,6460,5829,273,24,37,0
SM,1620604800,9555,8878,346,10,34,1
SOK,1620604800,6279,5461,157,2,9,1
SOM,1620604800,3901,3592,119,17,27,0
SON,1620604800,3852,3103,156,28,59,0
UH,1620604800,5983,5508,240,39,22,0
WAK,1620604800,7850,7119,228,32,91,0
WE,1620604800,2473,2269,99,1,18,0
TH,1620604800,121996,110066,3984,354,688,24
