Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1627689600,6924,6613,293,3,-1,0
AP,1627689600,4120,4041,77,0,0,0
EA,1627689600,1961,1882,78,0,0,0
EF,1627689600,8650,8359,273,0,1,0
EIC,1627689600,6264,5999,250,12,0,0
G,1627689600,5726,5506,203,1,0,0
GRZ,1627689600,7885,7609,238,1,0,0
GTH,1627689600,8706,8478,205,1,0,0
HBN,1627689600,5419,5162,249,0,1,0
IK,1627689600,6520,6301,218,1,2,0
J,1627689600,4343,4254,84,0,0,0
KYF,1627689600,3685,3539,145,0,0,0
NDH,1627689600,2943,2870,70,0,0,0
SHK,1627689600,4764,4615,127,0,1,0
SHL,1627689600,2184,2068,113,1,1,0
SLF,1627689600,6787,6495,288,0,0,0
SM,1627689600,10050,9658,371,2,7,0
SOK,1627689600,6504,6319,183,0,0,0
SOM,1627689600,4169,4029,136,0,0,0
SON,1627689600,4257,4088,163,0,3,0
UH,1627689600,6429,6163,264,1,0,0
WAK,1627689600,8317,8060,250,0,0,0
WE,1627689600,2624,2517,103,0,1,0
TH,1627689600,129231,124625,4381,23,16,0
