Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667347200,38420,36215,493,56,122,0
AP,1667347200,31712,30457,142,39,113,0
EA,1667347200,0,0,0,0,0,0
EF,1667347200,77197,75235,555,158,82,0
EIC,1667347200,45349,44308,365,70,60,0
G,1667347200,35107,34204,384,35,61,0
GRZ,1667347200,38192,37122,404,0,75,0
GTH,1667347200,51257,50398,369,39,63,0
HBN,1667347200,27580,26008,434,20,80,0
IK,1667347200,46763,45613,445,85,92,1
J,1667347200,44945,43117,170,0,224,0
KYF,1667347200,26084,24970,255,29,134,0
NDH,1667347200,27844,26992,107,29,66,0
SHK,1667347200,36236,34407,241,71,201,0
SHL,1667347200,12438,12063,195,18,21,0
SLF,1667347200,40872,39821,577,35,69,0
SM,1667347200,54677,53164,723,120,124,0
SOK,1667347200,33532,32219,344,48,55,0
SOM,1667347200,26758,26068,253,50,49,0
SON,1667347200,23821,22575,299,42,108,0
UH,1667347200,42714,41773,425,59,108,0
WAK,1667347200,62537,60753,456,108,222,0
WE,1667347200,26621,26079,179,38,54,1
TH,1667347200,850656,823561,7815,1149,2183,2
